"d_codigo","d_asenta","d_tipo_asenta","d_mnpio","d_estado"
"83287","Azores Residencial","Fraccionamiento","Hermosillo","Sonora"
"83287","Urbi Villa Campestre","Fraccionamiento","Hermosillo","Sonora"
"83287","José Arturo Vega","Ranchería","Hermosillo","Sonora"
"83288","Genova Residencial","Fraccionamiento","Hermosillo","Sonora"
"83288","FOVISSSTE","Unidad habitacional","Hermosillo","Sonora"
"83288","Corsica Residencial","Fraccionamiento","Hermosillo","Sonora"
"83288","Sedona Residencial","Fraccionamiento","Hermosillo","Sonora"
"83288","Barcelona Residencial","Fraccionamiento","Hermosillo","Sonora"
"83288","Real de Toledo Residencial","Fraccionamiento","Hermosillo","Sonora"
"83288","San Marino Residencial","Fraccionamiento","Hermosillo","Sonora"
"83288","Kyo Upday","Condominio","Hermosillo","Sonora"
"83288","Monte de Calabria Residencial","Fraccionamiento","Hermosillo","Sonora"
"83288","Montecarlo Residencial","Colonia","Hermosillo","Sonora"
"83288","La Verbena","Fraccionamiento","Hermosillo","Sonora"
"83288","Villa Bonita","Fraccionamiento","Hermosillo","Sonora"
"83288","Río Grande Residencial","Fraccionamiento","Hermosillo","Sonora"
"83288","Privada Rosales","Fraccionamiento","Hermosillo","Sonora"
"83288","Mónaco Privadas Residenciales","Colonia","Hermosillo","Sonora"
"83288","Residencial Peñasco","Fraccionamiento","Hermosillo","Sonora"
"83288","Marsella Residencial","Fraccionamiento","Hermosillo","Sonora"
"83288","Jardines de Mónaco","Fraccionamiento","Hermosillo","Sonora"
"83288","Asturias Residencial","Fraccionamiento","Hermosillo","Sonora"
"83288","Villa Lourdes","Fraccionamiento","Hermosillo","Sonora"
"83288","Villa Residencial Bonita","Fraccionamiento","Hermosillo","Sonora"
"83288","Las Praderas","Colonia","Hermosillo","Sonora"
"83288","Arandas Residencial","Fraccionamiento","Hermosillo","Sonora"
"83288","Maquilas y Materiales Prensados","Equipamiento","Hermosillo","Sonora"
"83289","Las Villas","Colonia","Hermosillo","Sonora"
"83289","Francisco Eusebio Kino ISSSTESON","Fraccionamiento","Hermosillo","Sonora"
"83290","Piedra Bola (Pedregal de la Villa)","Colonia","Hermosillo","Sonora"
"83290","Y Griega","Colonia","Hermosillo","Sonora"
"83293","Urbi Alameda los Encinos II Residencial","Fraccionamiento","Hermosillo","Sonora"
"83293","Akiwiki","Colonia","Hermosillo","Sonora"
"83293","Las Lomas del Mirador","Colonia","Hermosillo","Sonora"
"83293","Las Lomas del Sol","Colonia","Hermosillo","Sonora"
"83293","Las Lomas del Sur","Colonia","Hermosillo","Sonora"
"83293","Las Lomas Sección los Manzanos","Colonia","Hermosillo","Sonora"
"83293","Central de Abastos","Zona comercial","Hermosillo","Sonora"
"83293","Las Lomas de Cortés","Colonia","Hermosillo","Sonora"
"83293","Las Lomas Sección Bonita","Colonia","Hermosillo","Sonora"
"83293","Las Lomas Sección Castaños","Colonia","Hermosillo","Sonora"
